ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
3,T_0,511,755,-216,208,20074,2496233.148,Left,High,5/1/2023 13:50:08,357,0,1,One
4,T_0,161,819,-566,272,20074,2496233.148,Left,High,5/1/2023 13:50:08,357,0,1,One
5,T_0,519,820,-208,273,20074,2496233.148,Left,High,5/1/2023 13:50:08,357,0,1,One
1,T_0,588,350,-139,-197,20075,2496342.492,Left,High,5/1/2023 13:50:08,467,0,1,One
2,T_0,1357,730,630,183,20075,2496342.492,Right,High,5/1/2023 13:50:08,467,0,1,One
3,T_0,511,755,-216,208,20075,2496342.492,Left,High,5/1/2023 13:50:08,467,0,1,One
4,T_0,162,819,-565,272,20075,2496342.492,Left,High,5/1/2023 13:50:08,467,0,1,One
5,T_0,519,820,-208,273,20075,2496342.492,Left,High,5/1/2023 13:50:08,467,0,1,One
1,T_0,590,351,-137,-196,20076,2496451.845,Left,High,5/1/2023 13:50:08,576,0,1,One
2,T_0,1356,730,629,183,20076,2496451.845,Right,High,5/1/2023 13:50:08,576,0,1,One
3,T_0,511,755,-216,208,20076,2496451.845,Left,High,5/1/2023 13:50:08,576,0,1,One
4,T_0,162,819,-565,272,20076,2496451.845,Left,High,5/1/2023 13:50:08,576,0,1,One
5,T_0,519,820,-208,273,20076,2496451.845,Left,High,5/1/2023 13:50:08,576,0,1,One
1,T_0,590,352,-137,-195,20077,2496561.194,Left,High,5/1/2023 13:50:08,685,0,1,One
2,T_0,1357,730,630,183,20077,2496561.194,Right,High,5/1/2023 13:50:08,685,0,1,One
3,T_0,511,755,-216,208,20077,2496561.194,Left,High,5/1/2023 13:50:08,685,0,1,One
4,T_0,162,819,-565,272,20077,2496561.194,Left,High,5/1/2023 13:50:08,685,0,1,One
5,T_0,519,820,-208,273,20077,2496561.194,Left,High,5/1/2023 13:50:08,685,0,1,One
1,T_0,592,354,-135,-193,20078,2496670.54,Left,High,5/1/2023 13:50:08,795,0,1,One
2,T_0,1357,730,630,183,20078,2496670.54,Right,High,5/1/2023 13:50:08,795,0,1,One
3,T_0,511,755,-216,208,20078,2496670.54,Left,High,5/1/2023 13:50:08,795,0,1,One
4,T_0,162,819,-565,272,20078,2496670.54,Left,High,5/1/2023 13:50:08,795,0,1,One
5,T_0,519,820,-208,273,20078,2496670.54,Left,High,5/1/2023 13:50:08,795,0,1,One
1,T_0,592,358,-135,-189,20079,2496779.89,Left,High,5/1/2023 13:50:08,904,0,1,One
2,T_0,1358,731,631,184,20079,2496779.89,Right,High,5/1/2023 13:50:08,904,0,1,One
3,T_0,511,754,-216,207,20079,2496779.89,Left,High,5/1/2023 13:50:08,904,0,1,One
4,T_0,162,819,-565,272,20079,2496779.89,Left,High,5/1/2023 13:50:08,904,0,1,One
5,T_0,519,820,-208,273,20079,2496779.89,Left,High,5/1/2023 13:50:08,904,0,1,One
1,T_0,594,359,-133,-188,20080,2496889.242,Left,High,5/1/2023 13:50:09,13,0,1,One
2,T_0,1359,731,632,184,20080,2496889.242,Right,High,5/1/2023 13:50:09,13,0,1,One
3,T_0,511,754,-216,207,20080,2496889.242,Left,High,5/1/2023 13:50:09,13,0,1,One
4,T_0,162,819,-565,272,20080,2496889.242,Left,High,5/1/2023 13:50:09,13,0,1,One
5,T_0,519,820,-208,273,20080,2496889.242,Left,High,5/1/2023 13:50:09,13,0,1,One
1,T_0,596,360,-131,-187,20081,2496998.612,Left,High,5/1/2023 13:50:09,123,0,1,One
2,T_0,1358,731,631,184,20081,2496998.612,Right,High,5/1/2023 13:50:09,123,0,1,One
3,T_0,511,754,-216,207,20081,2496998.612,Left,High,5/1/2023 13:50:09,123,0,1,One
4,T_0,162,819,-565,272,20081,2496998.612,Left,High,5/1/2023 13:50:09,123,0,1,One
5,T_0,519,820,-208,273,20081,2496998.612,Left,High,5/1/2023 13:50:09,123,0,1,One
1,T_0,598,365,-129,-182,20082,2497107.947,Left,High,5/1/2023 13:50:09,232,0,1,One
2,T_0,1359,730,632,183,20082,2497107.947,Right,High,5/1/2023 13:50:09,232,0,1,One
3,T_0,511,755,-216,208,20082,2497107.947,Left,High,5/1/2023 13:50:09,232,0,1,One
4,T_0,162,819,-565,272,20082,2497107.947,Left,High,5/1/2023 13:50:09,232,0,1,One
5,T_0,519,820,-208,273,20082,2497107.947,Left,High,5/1/2023 13:50:09,232,0,1,One
1,T_0,600,371,-127,-176,20083,2497217.29,Left,High,5/1/2023 13:50:09,342,0,1,One
2,T_0,1359,730,632,183,20083,2497217.29,Right,High,5/1/2023 13:50:09,342,0,1,One
3,T_0,511,755,-216,208,20083,2497217.29,Left,High,5/1/2023 13:50:09,342,0,1,One
4,T_0,162,819,-565,272,20083,2497217.29,Left,High,5/1/2023 13:50:09,342,0,1,One
5,T_0,519,820,-208,273,20083,2497217.29,Left,High,5/1/2023 13:50:09,342,0,1,One
1,T_0,601,373,-126,-174,20084,2497326.644,Left,High,5/1/2023 13:50:09,451,0,1,One
2,T_0,1358,730,631,183,20084,2497326.644,Right,High,5/1/2023 13:50:09,451,0,1,One
3,T_0,511,754,-216,207,20084,2497326.644,Left,High,5/1/2023 13:50:09,451,0,1,One
4,T_0,162,819,-565,272,20084,2497326.644,Left,High,5/1/2023 13:50:09,451,0,1,One
5,T_0,519,820,-208,273,20084,2497326.644,Left,High,5/1/2023 13:50:09,451,0,1,One
1,T_0,603,376,-124,-171,20085,2497435.989,Left,High,5/1/2023 13:50:09,560,0,1,One
2,T_0,1359,730,632,183,20085,2497435.989,Right,High,5/1/2023 13:50:09,560,0,1,One
3,T_0,511,754,-216,207,20085,2497435.989,Left,High,5/1/2023 13:50:09,560,0,1,One
4,T_0,162,819,-565,272,20085,2497435.989,Left,High,5/1/2023 13:50:09,560,0,1,One
5,T_0,519,820,-208,273,20085,2497435.989,Left,High,5/1/2023 13:50:09,560,0,1,One
1,T_0,604,379,-123,-168,20086,2497545.342,Left,High,5/1/2023 13:50:09,670,0,1,One
2,T_0,1359,730,632,183,20086,2497545.342,Right,High,5/1/2023 13:50:09,670,0,1,One
3,T_0,511,755,-216,208,20086,2497545.342,Left,High,5/1/2023 13:50:09,670,0,1,One
4,T_0,162,819,-565,272,20086,2497545.342,Left,High,5/1/2023 13:50:09,670,0,1,One
5,T_0,519,820,-208,273,20086,2497545.342,Left,High,5/1/2023 13:50:09,670,0,1,One
1,T_0,604,379,-123,-168,20087,2497654.687,Left,High,5/1/2023 13:50:09,779,0,1,One
2,T_0,1358,731,631,184,20087,2497654.687,Right,High,5/1/2023 13:50:09,779,0,1,One
3,T_0,511,755,-216,208,20087,2497654.687,Left,High,5/1/2023 13:50:09,779,0,1,One
4,T_0,162,819,-565,272,20087,2497654.687,Left,High,5/1/2023 13:50:09,779,0,1,One
5,T_0,519,821,-208,274,20087,2497654.687,Left,High,5/1/2023 13:50:09,779,0,1,One
1,T_0,606,379,-121,-168,20088,2497764.059,Left,High,5/1/2023 13:50:09,888,0,1,One
2,T_0,1358,730,631,183,20088,2497764.059,Right,High,5/1/2023 13:50:09,888,0,1,One
3,T_0,511,754,-216,207,20088,2497764.059,Left,High,5/1/2023 13:50:09,888,0,1,One
4,T_0,162,819,-565,272,20088,2497764.059,Left,High,5/1/2023 13:50:09,888,0,1,One
5,T_0,519,821,-208,274,20088,2497764.059,Left,High,5/1/2023 13:50:09,888,0,1,One
1,T_0,607,380,-120,-167,20089,2497873.322,Left,High,5/1/2023 13:50:09,998,0,1,One
2,T_0,1358,731,631,184,20089,2497873.322,Right,High,5/1/2023 13:50:09,998,0,1,One
3,T_0,511,754,-216,207,20089,2497873.322,Left,High,5/1/2023 13:50:09,998,0,1,One
4,T_0,162,819,-565,272,20089,2497873.322,Left,High,5/1/2023 13:50:09,998,0,1,One
5,T_0,519,821,-208,274,20089,2497873.322,Left,High,5/1/2023 13:50:09,998,0,1,One
1,T_0,608,382,-119,-165,20090,2497982.672,Left,High,5/1/2023 13:50:10,107,0,1,One
2,T_0,1358,731,631,184,20090,2497982.672,Right,High,5/1/2023 13:50:10,107,0,1,One
3,T_0,511,755,-216,208,20090,2497982.672,Left,High,5/1/2023 13:50:10,107,0,1,One
4,T_0,162,819,-565,272,20090,2497982.672,Left,High,5/1/2023 13:50:10,107,0,1,One
5,T_0,519,821,-208,274,20090,2497982.672,Left,High,5/1/2023 13:50:10,107,0,1,One
1,T_0,609,381,-118,-166,20091,2498092.101,Left,High,5/1/2023 13:50:10,216,0,1,One
2,T_0,1358,730,631,183,20091,2498092.101,Right,High,5/1/2023 13:50:10,216,0,1,One
3,T_0,511,755,-216,208,20091,2498092.101,Left,High,5/1/2023 13:50:10,216,0,1,One
4,T_0,162,819,-565,272,20091,2498092.101,Left,High,5/1/2023 13:50:10,216,0,1,One
5,T_0,519,821,-208,274,20091,2498092.101,Left,High,5/1/2023 13:50:10,216,0,1,One
1,T_0,610,382,-117,-165,20092,2498201.372,Left,High,5/1/2023 13:50:10,326,0,1,One
2,T_0,1358,731,631,184,20092,2498201.372,Right,High,5/1/2023 13:50:10,326,0,1,One
3,T_0,511,755,-216,208,20092,2498201.372,Left,High,5/1/2023 13:50:10,326,0,1,One
4,T_0,162,819,-565,272,20092,2498201.372,Left,High,5/1/2023 13:50:10,326,0,1,One
5,T_0,519,821,-208,274,20092,2498201.372,Left,High,5/1/2023 13:50:10,326,0,1,One
1,T_0,612,384,-115,-163,20093,2498310.724,Left,High,5/1/2023 13:50:10,435,0,1,One
2,T_0,1358,730,631,183,20093,2498310.724,Right,High,5/1/2023 13:50:10,435,0,1,One
3,T_0,511,754,-216,207,20093,2498310.724,Left,High,5/1/2023 13:50:10,435,0,1,One
4,T_0,162,819,-565,272,20093,2498310.724,Left,High,5/1/2023 13:50:10,435,0,1,One
5,T_0,519,821,-208,274,20093,2498310.724,Left,High,5/1/2023 13:50:10,435,0,1,One
1,T_0,614,388,-113,-159,20094,2498420.162,Left,High,5/1/2023 13:50:10,544,0,1,One
2,T_0,1357,730,630,183,20094,2498420.162,Right,High,5/1/2023 13:50:10,544,0,1,One
3,T_0,511,755,-216,208,20094,2498420.162,Left,High,5/1/2023 13:50:10,544,0,1,One
4,T_0,162,819,-565,272,20094,2498420.162,Left,High,5/1/2023 13:50:10,544,0,1,One
5,T_0,519,821,-208,274,20094,2498420.162,Left,High,5/1/2023 13:50:10,544,0,1,One
1,T_0,613,391,-114,-156,20095,2498529.507,Left,High,5/1/2023 13:50:10,654,0,1,One
2,T_0,1357,730,630,183,20095,2498529.507,Right,High,5/1/2023 13:50:10,654,0,1,One
3,T_0,511,755,-216,208,20095,2498529.507,Left,High,5/1/2023 13:50:10,654,0,1,One
4,T_0,162,819,-565,272,20095,2498529.507,Left,High,5/1/2023 13:50:10,654,0,1,One
5,T_0,519,821,-208,274,20095,2498529.507,Left,High,5/1/2023 13:50:10,654,0,1,One
1,T_0,613,391,-114,-156,20096,2498654.479,Left,High,5/1/2023 13:50:10,779,0,1,One
2,T_0,1357,730,630,183,20096,2498654.479,Right,High,5/1/2023 13:50:10,779,0,1,One
3,T_0,511,755,-216,208,20096,2498654.479,Left,High,5/1/2023 13:50:10,779,0,1,One
4,T_0,163,818,-564,271,20096,2498654.479,Left,High,5/1/2023 13:50:10,779,0,1,One
5,T_0,519,821,-208,274,20096,2498654.479,Left,High,5/1/2023 13:50:10,779,0,1,One
1,T_0,613,398,-114,-149,20097,2498779.445,Left,High,5/1/2023 13:50:10,904,0,1,One
2,T_0,1357,730,630,183,20097,2498779.445,Right,High,5/1/2023 13:50:10,904,0,1,One
3,T_0,511,754,-216,207,20097,2498779.445,Left,High,5/1/2023 13:50:10,904,0,1,One
4,T_0,162,819,-565,272,20097,2498779.445,Left,High,5/1/2023 13:50:10,904,0,1,One
5,T_0,519,821,-208,274,20097,2498779.445,Left,High,5/1/2023 13:50:10,904,0,1,One
1,T_0,615,407,-112,-140,20098,2498904.337,Left,High,5/1/2023 13:50:11,29,0,1,One
2,T_0,1357,730,630,183,20098,2498904.337,Right,High,5/1/2023 13:50:11,29,0,1,One
3,T_0,510,754,-217,207,20098,2498904.337,Left,High,5/1/2023 13:50:11,29,0,1,One
4,T_0,162,819,-565,272,20098,2498904.337,Left,High,5/1/2023 13:50:11,29,0,1,One
5,T_0,519,821,-208,274,20098,2498904.337,Left,High,5/1/2023 13:50:11,29,0,1,One
1,T_0,615,414,-112,-133,20099,2499029.397,Left,High,5/1/2023 13:50:11,154,0,1,One
2,T_0,1357,730,630,183,20099,2499029.397,Right,High,5/1/2023 13:50:11,154,0,1,One
3,T_0,511,755,-216,208,20099,2499029.397,Left,High,5/1/2023 13:50:11,154,0,1,One
4,T_0,162,819,-565,272,20099,2499029.397,Left,High,5/1/2023 13:50:11,154,0,1,One
5,T_0,519,821,-208,274,20099,2499029.397,Left,High,5/1/2023 13:50:11,154,0,1,One
1,T_0,617,424,-110,-123,20100,2499154.364,Left,High,5/1/2023 13:50:11,279,0,1,One
2,T_0,1357,730,630,183,20100,2499154.364,Right,High,5/1/2023 13:50:11,279,0,1,One
3,T_0,511,755,-216,208,20100,2499154.364,Left,High,5/1/2023 13:50:11,279,0,1,One
4,T_0,162,819,-565,272,20100,2499154.364,Left,High,5/1/2023 13:50:11,279,0,1,One
5,T_0,519,821,-208,274,20100,2499154.364,Left,High,5/1/2023 13:50:11,279,0,1,One
1,T_0,616,434,-111,-113,20101,2499279.316,Left,High,5/1/2023 13:50:11,404,0,1,One
2,T_0,1357,730,630,183,20101,2499279.316,Right,High,5/1/2023 13:50:11,404,0,1,One
3,T_0,511,755,-216,208,20101,2499279.316,Left,High,5/1/2023 13:50:11,404,0,1,One
4,T_0,162,819,-565,272,20101,2499279.316,Left,High,5/1/2023 13:50:11,404,0,1,One
5,T_0,519,821,-208,274,20101,2499279.316,Left,High,5/1/2023 13:50:11,404,0,1,One
1,T_0,618,447,-109,-100,20102,2499404.221,Left,High,5/1/2023 13:50:11,528,0,1,One
2,T_0,1357,730,630,183,20102,2499404.221,Right,High,5/1/2023 13:50:11,528,0,1,One
3,T_0,511,755,-216,208,20102,2499404.221,Left,High,5/1/2023 13:50:11,528,0,1,One
4,T_0,162,819,-565,272,20102,2499404.221,Left,High,5/1/2023 13:50:11,528,0,1,One
5,T_0,519,821,-208,274,20102,2499404.221,Left,High,5/1/2023 13:50:11,528,0,1,One
1,T_0,620,457,-107,-90,20103,2499529.192,Left,High,5/1/2023 13:50:11,653,0,1,One
2,T_0,1357,729,630,182,20103,2499529.192,Right,High,5/1/2023 13:50:11,653,0,1,One
3,T_0,511,755,-216,208,20103,2499529.192,Left,High,5/1/2023 13:50:11,653,0,1,One
4,T_0,162,819,-565,272,20103,2499529.192,Left,High,5/1/2023 13:50:11,653,0,1,One
5,T_0,519,821,-208,274,20103,2499529.192,Left,High,5/1/2023 13:50:11,653,0,1,One
1,T_0,621,460,-106,-87,20104,2499654.163,Left,High,5/1/2023 13:50:11,778,0,1,One
2,T_0,1357,729,630,182,20104,2499654.163,Right,High,5/1/2023 13:50:11,778,0,1,One
3,T_0,511,755,-216,208,20104,2499654.163,Left,High,5/1/2023 13:50:11,778,0,1,One
4,T_0,162,819,-565,272,20104,2499654.163,Left,High,5/1/2023 13:50:11,778,0,1,One
5,T_0,519,821,-208,274,20104,2499654.163,Left,High,5/1/2023 13:50:11,778,0,1,One
1,T_0,624,464,-103,-83,20105,2499779.223,Left,High,5/1/2023 13:50:11,903,0,1,One
2,T_0,1356,730,629,183,20105,2499779.223,Right,High,5/1/2023 13:50:11,903,0,1,One
3,T_0,511,755,-216,208,20105,2499779.223,Left,High,5/1/2023 13:50:11,903,0,1,One
4,T_0,162,819,-565,272,20105,2499779.223,Left,High,5/1/2023 13:50:11,903,0,1,One
5,T_0,519,821,-208,274,20105,2499779.223,Left,High,5/1/2023 13:50:11,903,0,1,One
1,T_0,629,467,-98,-80,20106,2499904.194,Left,High,5/1/2023 13:50:12,28,0,1,One
2,T_0,1357,730,630,183,20106,2499904.194,Right,High,5/1/2023 13:50:12,28,0,1,One
3,T_0,511,755,-216,208,20106,2499904.194,Left,High,5/1/2023 13:50:12,28,0,1,One
4,T_0,162,819,-565,272,20106,2499904.194,Left,High,5/1/2023 13:50:12,28,0,1,One
5,T_0,519,821,-208,274,20106,2499904.194,Left,High,5/1/2023 13:50:12,28,0,1,One
1,T_0,630,469,-97,-78,20107,2500029.165,Left,High,5/1/2023 13:50:12,153,0,1,One
2,T_0,1357,729,630,182,20107,2500029.165,Right,High,5/1/2023 13:50:12,153,0,1,One
3,T_0,511,754,-216,207,20107,2500029.165,Left,High,5/1/2023 13:50:12,153,0,1,One
4,T_0,162,819,-565,272,20107,2500029.165,Left,High,5/1/2023 13:50:12,153,0,1,One
5,T_0,519,821,-208,274,20107,2500029.165,Left,High,5/1/2023 13:50:12,153,0,1,One
1,T_0,631,476,-96,-71,20108,2500154.045,Left,High,5/1/2023 13:50:12,278,0,1,One
2,T_0,1357,730,630,183,20108,2500154.045,Right,High,5/1/2023 13:50:12,278,0,1,One
3,T_0,511,755,-216,208,20108,2500154.045,Left,High,5/1/2023 13:50:12,278,0,1,One
4,T_0,162,819,-565,272,20108,2500154.045,Left,High,5/1/2023 13:50:12,278,0,1,One
5,T_0,519,821,-208,274,20108,2500154.045,Left,High,5/1/2023 13:50:12,278,0,1,One
1,T_0,631,480,-96,-67,20109,2500279.088,Left,High,5/1/2023 13:50:12,403,0,1,One
2,T_0,1357,729,630,182,20109,2500279.088,Right,High,5/1/2023 13:50:12,403,0,1,One
3,T_0,511,755,-216,208,20109,2500279.088,Left,High,5/1/2023 13:50:12,403,0,1,One
4,T_0,162,819,-565,272,20109,2500279.088,Left,High,5/1/2023 13:50:12,403,0,1,One
5,T_0,519,821,-208,274,20109,2500279.088,Left,High,5/1/2023 13:50:12,403,0,1,One
1,T_0,628,487,-99,-60,20110,2500403.989,Left,High,5/1/2023 13:50:12,528,0,1,One
2,T_0,1357,729,630,182,20110,2500403.989,Right,High,5/1/2023 13:50:12,528,0,1,One
3,T_0,511,755,-216,208,20110,2500403.989,Left,High,5/1/2023 13:50:12,528,0,1,One
4,T_0,162,819,-565,272,20110,2500403.989,Left,High,5/1/2023 13:50:12,528,0,1,One
5,T_0,519,821,-208,274,20110,2500403.989,Left,High,5/1/2023 13:50:12,528,0,1,One
1,T_0,625,493,-102,-54,20111,2500528.958,Left,High,5/1/2023 13:50:12,653,0,1,One
2,T_0,1357,729,630,182,20111,2500528.958,Right,High,5/1/2023 13:50:12,653,0,1,One
3,T_0,511,755,-216,208,20111,2500528.958,Left,High,5/1/2023 13:50:12,653,0,1,One
4,T_0,162,819,-565,272,20111,2500528.958,Left,High,5/1/2023 13:50:12,653,0,1,One
5,T_0,519,821,-208,274,20111,2500528.958,Left,High,5/1/2023 13:50:12,653,0,1,One
1,T_0,619,499,-108,-48,20112,2500653.931,Left,High,5/1/2023 13:50:12,778,0,1,One
2,T_0,1357,729,630,182,20112,2500653.931,Right,High,5/1/2023 13:50:12,778,0,1,One
3,T_0,511,754,-216,207,20112,2500653.931,Left,High,5/1/2023 13:50:12,778,0,1,One
4,T_0,162,819,-565,272,20112,2500653.931,Left,High,5/1/2023 13:50:12,778,0,1,One
5,T_0,519,821,-208,274,20112,2500653.931,Left,High,5/1/2023 13:50:12,778,0,1,One
1,T_0,614,511,-113,-36,20113,2500778.902,Left,High,5/1/2023 13:50:12,903,0,1,One
2,T_0,1357,729,630,182,20113,2500778.902,Right,High,5/1/2023 13:50:12,903,0,1,One
3,T_0,511,755,-216,208,20113,2500778.902,Left,High,5/1/2023 13:50:12,903,0,1,One
4,T_0,162,819,-565,272,20113,2500778.902,Left,High,5/1/2023 13:50:12,903,0,1,One
5,T_0,519,821,-208,274,20113,2500778.902,Left,High,5/1/2023 13:50:12,903,0,1,One
1,T_0,608,518,-119,-29,20114,2500903.925,Left,High,5/1/2023 13:50:13,28,0,1,One
2,T_0,1357,730,630,183,20114,2500903.925,Right,High,5/1/2023 13:50:13,28,0,1,One
3,T_0,511,755,-216,208,20114,2500903.925,Left,High,5/1/2023 13:50:13,28,0,1,One
4,T_0,162,819,-565,272,20114,2500903.925,Left,High,5/1/2023 13:50:13,28,0,1,One
5,T_0,519,821,-208,274,20114,2500903.925,Left,High,5/1/2023 13:50:13,28,0,1,One
1,T_0,603,531,-124,-16,20115,2501028.93,Left,High,5/1/2023 13:50:13,153,0,1,One
2,T_0,1357,729,630,182,20115,2501028.93,Right,High,5/1/2023 13:50:13,153,0,1,One
3,T_0,511,755,-216,208,20115,2501028.93,Left,High,5/1/2023 13:50:13,153,0,1,One
4,T_0,162,819,-565,272,20115,2501028.93,Left,High,5/1/2023 13:50:13,153,0,1,One
5,T_0,519,821,-208,274,20115,2501028.93,Left,High,5/1/2023 13:50:13,153,0,1,One
1,T_0,599,542,-128,-5,20116,2501153.904,Left,High,5/1/2023 13:50:13,278,0,1,One
2,T_0,1357,729,630,182,20116,2501153.904,Right,High,5/1/2023 13:50:13,278,0,1,One
3,T_0,511,755,-216,208,20116,2501153.904,Left,High,5/1/2023 13:50:13,278,0,1,One
4,T_0,162,819,-565,272,20116,2501153.904,Left,High,5/1/2023 13:50:13,278,0,1,One
5,T_0,519,821,-208,274,20116,2501153.904,Left,High,5/1/2023 13:50:13,278,0,1,One
1,T_0,597,553,-130,6,20117,2501278.852,Left,High,5/1/2023 13:50:13,403,0,1,One
2,T_0,1357,729,630,182,20117,2501278.852,Right,High,5/1/2023 13:50:13,403,0,1,One
3,T_0,511,755,-216,208,20117,2501278.852,Left,High,5/1/2023 13:50:13,403,0,1,One
4,T_0,162,819,-565,272,20117,2501278.852,Left,High,5/1/2023 13:50:13,403,0,1,One
5,T_0,519,821,-208,274,20117,2501278.852,Left,High,5/1/2023 13:50:13,403,0,1,One
1,T_0,598,560,-129,13,20118,2501403.758,Left,High,5/1/2023 13:50:13,528,0,1,One
2,T_0,1357,729,630,182,20118,2501403.758,Right,High,5/1/2023 13:50:13,528,0,1,One
3,T_0,511,755,-216,208,20118,2501403.758,Left,High,5/1/2023 13:50:13,528,0,1,One
4,T_0,162,819,-565,272,20118,2501403.758,Left,High,5/1/2023 13:50:13,528,0,1,One
5,T_0,519,821,-208,274,20118,2501403.758,Left,High,5/1/2023 13:50:13,528,0,1,One
1,T_0,604,569,-123,22,20119,2501528.811,Left,High,5/1/2023 13:50:13,653,0,1,One
2,T_0,1356,729,629,182,20119,2501528.811,Right,High,5/1/2023 13:50:13,653,0,1,One
3,T_0,511,754,-216,207,20119,2501528.811,Left,High,5/1/2023 13:50:13,653,0,1,One
4,T_0,162,819,-565,272,20119,2501528.811,Left,High,5/1/2023 13:50:13,653,0,1,One
5,T_0,519,821,-208,274,20119,2501528.811,Left,High,5/1/2023 13:50:13,653,0,1,One
1,T_0,608,578,-119,31,20120,2501653.7,Left,High,5/1/2023 13:50:13,778,0,1,One
2,T_0,1356,729,629,182,20120,2501653.7,Right,High,5/1/2023 13:50:13,778,0,1,One
3,T_0,511,754,-216,207,20120,2501653.7,Left,High,5/1/2023 13:50:13,778,0,1,One
4,T_0,162,819,-565,272,20120,2501653.7,Left,High,5/1/2023 13:50:13,778,0,1,One
5,T_0,519,821,-208,274,20120,2501653.7,Left,High,5/1/2023 13:50:13,778,0,1,One
1,T_0,614,588,-113,41,20121,2501778.671,Left,High,5/1/2023 13:50:13,903,0,1,One
2,T_0,1356,729,629,182,20121,2501778.671,Right,High,5/1/2023 13:50:13,903,0,1,One
3,T_0,511,754,-216,207,20121,2501778.671,Left,High,5/1/2023 13:50:13,903,0,1,One
4,T_0,162,819,-565,272,20121,2501778.671,Left,High,5/1/2023 13:50:13,903,0,1,One
5,T_0,519,821,-208,274,20121,2501778.671,Left,High,5/1/2023 13:50:13,903,0,1,One
1,T_0,616,590,-111,43,20122,2501903.728,Left,High,5/1/2023 13:50:14,28,0,1,One
2,T_0,1356,729,629,182,20122,2501903.728,Right,High,5/1/2023 13:50:14,28,0,1,One
3,T_0,511,754,-216,207,20122,2501903.728,Left,High,5/1/2023 13:50:14,28,0,1,One
4,T_0,162,819,-565,272,20122,2501903.728,Left,High,5/1/2023 13:50:14,28,0,1,One
5,T_0,519,821,-208,274,20122,2501903.728,Left,High,5/1/2023 13:50:14,28,0,1,One
1,T_0,621,589,-106,42,20123,2502028.628,Left,High,5/1/2023 13:50:14,153,0,1,One
2,T_0,1356,729,629,182,20123,2502028.628,Right,High,5/1/2023 13:50:14,153,0,1,One
3,T_0,511,754,-216,207,20123,2502028.628,Left,High,5/1/2023 13:50:14,153,0,1,One
4,T_0,162,819,-565,272,20123,2502028.628,Left,High,5/1/2023 13:50:14,153,0,1,One
5,T_0,519,821,-208,274,20123,2502028.628,Left,High,5/1/2023 13:50:14,153,0,1,One
1,T_0,627,589,-100,42,20124,2502153.582,Left,High,5/1/2023 13:50:14,278,0,1,One
2,T_0,1356,729,629,182,20124,2502153.582,Right,High,5/1/2023 13:50:14,278,0,1,One
3,T_0,511,754,-216,207,20124,2502153.582,Left,High,5/1/2023 13:50:14,278,0,1,One
4,T_0,162,819,-565,272,20124,2502153.582,Left,High,5/1/2023 13:50:14,278,0,1,One
5,T_0,519,821,-208,274,20124,2502153.582,Left,High,5/1/2023 13:50:14,278,0,1,One
1,T_0,632,592,-95,45,20125,2502278.62,Left,High,5/1/2023 13:50:14,403,0,1,One
2,T_0,1356,729,629,182,20125,2502278.62,Right,High,5/1/2023 13:50:14,403,0,1,One
3,T_0,511,754,-216,207,20125,2502278.62,Left,High,5/1/2023 13:50:14,403,0,1,One
4,T_0,162,819,-565,272,20125,2502278.62,Left,High,5/1/2023 13:50:14,403,0,1,One
5,T_0,519,821,-208,274,20125,2502278.62,Left,High,5/1/2023 13:50:14,403,0,1,One
1,T_0,638,595,-89,48,20126,2502403.609,Left,High,5/1/2023 13:50:14,528,0,1,One
2,T_0,1356,729,629,182,20126,2502403.609,Right,High,5/1/2023 13:50:14,528,0,1,One
3,T_0,511,754,-216,207,20126,2502403.609,Left,High,5/1/2023 13:50:14,528,0,1,One
4,T_0,162,819,-565,272,20126,2502403.609,Left,High,5/1/2023 13:50:14,528,0,1,One
5,T_0,519,821,-208,274,20126,2502403.609,Left,High,5/1/2023 13:50:14,528,0,1,One
1,T_0,641,598,-86,51,20127,2502528.585,Left,High,5/1/2023 13:50:14,653,0,1,One
2,T_0,1356,729,629,182,20127,2502528.585,Right,High,5/1/2023 13:50:14,653,0,1,One
3,T_0,511,754,-216,207,20127,2502528.585,Left,High,5/1/2023 13:50:14,653,0,1,One
4,T_0,162,819,-565,272,20127,2502528.585,Left,High,5/1/2023 13:50:14,653,0,1,One
5,T_0,519,821,-208,274,20127,2502528.585,Left,High,5/1/2023 13:50:14,653,0,1,One
1,T_0,638,600,-89,53,20128,2502653.468,Left,High,5/1/2023 13:50:14,778,0,1,One
2,T_0,1356,729,629,182,20128,2502653.468,Right,High,5/1/2023 13:50:14,778,0,1,One
